Date,Bancos,Petroleo_Gas,Mineracao_Siderurgia,Varejo_Discricionario,Consumo_Defensivo,Utilities_Energia,Saneamento,Papel_Celulose,Saude,Imobiliario_Construcao,Transporte_Logistica,Agro_Alimentos,ret_mercado,ret_commodity,selic_meta,cambio_usdbrl,ipca_mensal
2025-09,0.03809244063208311,0.005547081044127637,0.020791146349578626,-0.009569604390905742,-0.01330754571320251,0.11182897125819014,0.10238300284980399,-0.030461462833396014,0.012150262496624098,0.06969811148101435,0.09916002207013397,-0.10981947051953589,0.03404703652897001,0.009016644411108943,15.0,5.3186,0.48
2025-10,0.02641506861737808,-0.0414989441114039,0.20225471673693324,-0.056970011496913574,0.09609528974622099,0.027670010879346618,0.012842880110829161,-0.010120277125896748,-0.06348637551523224,0.04520622965956389,0.00479120019297774,-0.09563430661500483,0.022586623084445145,-0.011983523694473808,15.0,5.3843,0.09
2025-11,0.0711583549673217,-0.012388113912354356,-0.028428968416813333,0.09457467943370612,0.11113033720314298,0.11211231673435644,0.08497144663822646,-0.021712294265788468,-0.12340956166948987,0.16517002380821402,0.10286480098162443,0.03314650971261068,0.06374214257054978,-0.019046471328228176,15.0,5.3338,0.18
2025-12,-0.03277292901776796,0.04685756029231799,0.07838714288432075,-0.11262290673796242,-0.04156183716377859,-0.05100149688188841,0.034782258305140624,0.08243777767113492,-0.04994705014031756,-0.1424716561750281,-0.08058136614448325,0.029290771543645122,0.012906105411386148,-0.007670381243146895,15.0,5.5024,0.33
2026-01,0.16183838025147923,0.16438434389542547,0.1294714169245041,0.1195722359202042,0.08543568941412076,0.03683827854778917,0.14352298652642448,0.02592396843651157,0.06391878560897087,0.0778114327495129,0.06195571763545449,0.04358811125384321,0.12561055081458505,0.07380710810982899,15.0,5.2301,0.33
2026-02,0.008124069001118811,0.10409356060504778,-0.009083742389386168,-0.00757456376454968,0.011602052928410989,0.0719771310265868,0.046247526138376384,0.12441196554106404,-0.07678246356263174,0.11319353414771942,0.06547766798615207,0.10353765688335399,0.04092873999250135,-0.06210949647225383,15.0,5.1495,0.7
2026-03,-0.09696473714479054,0.19712056190123026,-0.11871273382687608,-0.03992872341292312,-0.03860960609063054,-0.031983558032886106,0.024042782282321522,-0.07812120800747901,-0.041031259578549396,-0.1523409039750873,-0.02846761555009525,0.12071270732319721,-0.007018491739367638,0.0738946080681504,14.75,5.2194,0.88
2026-04,-0.018348822253122732,-0.02160672992459811,0.09868946897907041,-0.09937998346555536,-0.0494381304452326,0.04124836340969892,-0.03058429006680023,-0.1296739424632854,0.0749507025668068,-0.08768260093902314,-0.0216713493479464,-0.1744020681324622,-0.0007681556795510192,0.007520239447384558,14.5,4.9886,0.67
2026-05,-0.06895304507913524,-0.10583637135436778,0.11021877816682113,-0.09260479416510707,-0.012143270306158952,-0.09218494873004102,-0.08186947892944445,-0.045132643992308374,-0.05855024114649835,-0.08442203517117437,-0.10320250415906396,-0.03987043267503221,-0.0722301113614282,-0.08865665741350948,14.5,5.0569,0.58
2026-06,-0.008714106084428935,-0.09138116853274476,-0.08133794318174373,-0.1259669929585524,-0.04971584295761389,0.010162188561726052,0.011605455716835503,0.012515931537591118,-0.06705242867262125,-0.07557519554055707,-0.06389347056627426,-0.07671763438195704,-0.03069256795636066,-0.10254225048315879,14.25,5.1613,
